time,x,y
218.718,353,74
218.760,353,74
218.802,353,74
218.844,353,74
218.885,353,74
218.927,353,74
218.969,354,74
219.010,353,74
219.052,353,74
219.094,354,74
219.136,353,74
219.177,353,74
219.219,358,74
219.261,358,74
219.302,358,74
219.344,358,74
219.386,358,74
219.428,359,74
219.469,359,73
219.511,359,73
219.553,359,74
219.594,359,73
219.636,359,73
219.678,359,74
219.719,353,74
219.761,354,74
219.803,353,74
219.845,354,74
219.886,353,74
219.928,353,74
219.970,353,74
220.011,353,74
220.053,353,74
220.095,354,74
220.137,354,74
220.178,356,74
220.220,354,74
220.262,353,73
220.303,353,73
220.345,353,73
220.387,353,73
220.429,353,73
220.470,353,73
220.512,353,73
220.554,353,73
220.595,353,73
220.637,353,73
220.679,353,72
220.721,358,71
220.762,358,71
220.804,358,71
220.846,358,71
220.887,359,73
220.929,359,73
220.971,359,73
221.012,358,73
221.054,359,73
221.096,359,73
221.138,359,73
221.179,359,73
221.221,352,73
221.263,353,73
221.304,353,73
221.346,353,73
221.388,353,73
221.430,354,73
221.471,351,72
221.513,351,72
221.555,352,73
221.596,352,73
221.638,352,73
221.680,352,73
221.722,353,74
221.763,353,74
221.805,353,74
221.847,353,74
221.888,353,74
221.930,354,74
221.972,354,74
222.013,354,74
222.055,354,74
222.097,354,74
222.139,354,74
222.180,355,74
222.222,352,74
222.264,352,74
222.305,352,74
222.347,352,74
222.389,352,74
222.431,353,74
222.472,353,74
222.514,352,74
222.556,353,74
222.597,353,74
222.639,353,74
222.681,353,74
222.723,353,74
222.764,353,74
222.806,353,74
222.848,354,74
222.889,354,74
222.931,353,74
222.973,354,74
223.014,353,74
223.056,354,74
223.098,353,74
223.140,354,74
223.181,354,74
223.223,355,74
223.265,354,74
223.306,354,74
223.348,355,74
223.390,355,74
223.432,354,74
223.473,355,74
223.515,354,74
223.557,354,74
223.598,354,74
223.640,355,74
223.682,355,74
223.723,353,74
223.765,353,74
223.807,353,74
223.849,353,74
223.890,353,74
223.932,354,74
223.974,353,74
224.015,353,74
224.057,353,74
224.099,353,74
224.141,353,74
224.182,353,74
224.224,353,75
224.266,353,75
224.307,353,75
224.349,353,75
224.391,353,75
224.433,354,75
224.474,354,75
224.516,354,75
224.558,353,75
224.599,354,74
224.641,355,74
224.683,354,74
224.724,357,74
224.766,357,74
224.808,357,74
224.850,357,74
224.891,356,74
224.933,356,74
224.975,356,74
225.016,356,74
225.058,356,74
225.100,356,74
225.142,356,74
225.183,357,74
225.225,354,75
225.267,354,75
225.308,355,75
225.350,355,75
225.392,354,75
225.434,354,75
225.475,354,75
225.517,354,75
225.559,354,75
225.600,354,75
225.642,354,75
225.684,355,75
225.725,360,74
225.767,360,73
225.809,360,73
225.851,360,73
225.892,359,74
225.934,360,74
225.976,360,74
226.017,360,74
226.059,360,74
226.101,360,74
226.143,360,74
226.184,359,73
226.226,359,74
226.268,359,74
226.309,359,74
226.351,359,74
226.393,359,74
226.435,359,74
226.476,360,74
226.518,359,74
226.560,359,74
226.601,359,74
226.643,360,74
226.685,360,73
226.727,361,74
226.768,360,74
226.810,360,74
226.852,360,74
226.893,360,74
226.935,360,74
226.977,360,74
227.018,360,74
227.060,360,74
227.102,360,74
227.144,360,74
227.185,360,74
227.227,360,73
227.269,361,73
227.310,360,73
227.352,360,73
227.394,360,73
227.436,360,73
227.477,360,73
227.519,360,73
227.561,360,73
227.602,361,73
227.644,361,73
227.686,361,73
227.728,355,74
227.769,355,74
227.811,355,74
227.853,355,74
227.894,355,74
227.936,355,74
227.978,354,74
228.019,354,74
228.061,354,74
228.103,354,74
228.145,354,74
228.186,354,74
228.228,353,74
228.270,353,74
228.311,353,74
228.353,353,74
228.395,353,74
228.437,353,75
228.478,353,75
228.520,353,75
228.562,352,74
228.603,352,74
228.645,353,74
228.687,353,74
228.729,357,74
228.770,356,74
228.812,356,74
228.854,356,74
228.895,356,74
228.937,356,74
228.979,355,74
229.020,355,74
229.062,355,74
229.104,354,74
229.146,355,73
229.187,355,73
229.229,357,73
229.271,355,72
229.312,355,72
229.354,355,72
229.396,355,72
229.438,355,72
229.479,355,72
229.521,355,72
229.563,354,72
229.604,355,72
229.646,355,72
229.688,355,72
229.729,356,72
229.771,356,72
229.813,356,72
229.855,356,72
229.896,357,71
229.938,357,71
229.980,357,71
230.021,356,72
230.063,356,72
230.105,357,71
230.147,357,71
230.188,358,71
230.230,352,72
230.272,353,72
230.313,353,72
230.355,352,72
230.397,352,72
230.439,352,72
230.480,351,73
230.522,352,73
230.564,352,73
230.605,352,72
230.647,352,73
230.689,351,72
230.730,353,75
230.772,353,74
230.814,353,74
230.856,353,74
230.897,353,75
230.939,353,74
230.981,352,74
231.022,352,74
231.064,352,75
231.106,352,74
231.148,352,74
231.189,352,75
231.231,354,74
231.273,354,74
231.314,354,74
231.356,354,74
231.398,354,75
231.440,355,74
231.481,355,74
231.523,355,74
231.565,355,74
231.606,355,74
231.648,355,74
231.690,355,74
231.731,355,74
231.773,354,74
231.815,354,74
231.857,354,74
231.898,354,74
231.940,354,74
231.982,354,74
232.023,354,74
232.065,354,74
232.107,354,74
232.149,354,74
232.190,355,74
232.232,355,74
232.274,355,74
232.315,355,74
232.357,355,74
232.399,355,74
232.441,356,74
232.482,356,74
232.524,356,74
232.566,355,74
232.607,356,74
232.649,356,74
232.691,356,74
232.733,352,74
232.774,353,73
232.816,353,73
232.858,353,73
232.899,352,73
232.941,352,73
232.983,352,73
233.024,352,73
233.066,352,73
233.108,351,72
233.150,351,72
233.191,352,71
233.233,352,72
233.275,352,72
233.316,352,72
233.358,352,72
233.400,352,72
233.442,352,72
233.483,352,72
233.525,352,72
233.567,352,72
233.608,352,72
233.650,352,72
233.692,352,72
233.734,358,72
233.775,358,72
233.817,358,72
233.859,358,72
233.900,358,72
233.942,359,73
233.984,358,73
234.025,359,73
234.067,357,73
234.109,359,73
234.151,358,73
234.192,358,73
234.234,352,74
234.276,353,74
234.317,353,74
234.359,353,74
234.401,352,74
234.443,352,74
234.484,352,74
234.526,352,74
234.568,352,74
234.609,352,74
234.651,352,74
234.693,352,74
234.735,351,74
234.776,352,74
234.818,351,75
234.860,351,75
234.901,351,75
234.943,351,75
234.985,351,75
235.026,351,75
235.068,351,75
235.110,351,75
235.152,351,75
235.193,352,74
235.235,354,74
235.277,354,74
235.318,354,74
235.360,354,74
235.402,354,74
235.444,353,74
235.485,353,74
235.527,353,74
235.569,353,74
235.610,354,74
235.652,354,74
235.694,354,74
235.735,354,74
235.777,353,72
235.819,353,72
235.861,353,72
235.902,353,72
235.944,353,72
235.986,353,72
236.027,353,72
236.069,353,72
236.111,354,72
236.153,354,72
236.194,355,72
236.236,356,74
236.278,356,74
236.319,356,74
236.361,356,74
236.403,357,74
236.445,358,73
236.486,357,73
236.528,357,73
236.570,357,73
236.611,358,74
236.653,358,74
236.695,357,73
236.736,355,74
236.778,355,73
236.820,356,73
236.862,356,73
236.903,356,73
236.945,355,73
236.987,356,73
237.028,355,73
237.070,356,73
237.112,356,73
237.154,356,73
237.195,355,73
237.237,354,73
237.279,355,73
237.320,355,73
237.362,355,73
237.404,355,73
237.446,355,73
237.487,355,73
237.529,355,73
237.571,355,73
237.612,355,73
237.654,355,73
237.696,356,72
237.737,353,73
237.779,354,73
237.821,354,73
237.863,354,73
237.904,353,74
237.946,354,73
237.988,353,73
238.029,354,73
238.071,354,73
238.113,354,73
238.155,353,73
238.196,354,73
238.238,355,74
238.280,356,73
238.321,356,73
238.363,355,73
238.405,355,73
238.447,355,73
238.488,355,73
238.530,355,73
238.572,355,74
238.613,355,73
238.655,355,74
238.697,355,74
238.739,354,75
238.780,354,75
238.822,353,75
238.864,354,75
238.905,354,75
238.947,354,75
238.989,354,74
239.030,354,74
239.072,354,75
239.114,355,74
239.156,355,74
239.197,356,74
239.239,356,74
239.281,356,74
239.322,356,74
239.364,356,74
239.406,356,74
239.448,356,74
239.489,356,74
239.531,356,74
239.573,357,74
239.614,356,74
239.656,356,74
239.698,356,74
239.740,356,73
239.781,356,73
239.823,356,73
239.865,355,73
239.906,355,73
239.948,355,73
239.990,355,73
240.031,355,73
240.073,355,73
240.115,356,73
240.157,355,73
240.198,355,73
240.240,355,74
240.282,355,74
240.323,355,74
240.365,355,74
240.407,355,74
240.449,357,74
240.490,357,74
240.532,357,74
240.574,358,74
240.615,356,72
240.657,357,72
240.699,357,72
240.740,360,73
240.782,360,73
240.824,360,73
240.866,359,73
240.907,360,73
240.949,360,73
240.991,360,73
241.032,360,73
241.074,360,73
241.116,360,73
241.158,360,73
241.199,359,73
241.241,355,74
241.283,356,74
241.324,355,74
241.366,355,74
241.408,355,74
241.450,355,74
241.491,356,74
241.533,356,74
241.575,355,74
241.616,355,74
241.658,355,73
241.700,355,74
241.741,356,74
241.783,356,73
241.825,356,73
241.867,356,73
241.908,356,73
241.950,356,73
241.992,356,73
242.033,355,73
242.075,355,74
242.117,356,73
242.159,356,73
242.200,356,73
242.242,358,73
242.284,358,73
242.325,358,73
242.367,358,73
242.409,358,73
242.451,358,73
242.492,357,73
242.534,357,73
242.576,357,73
242.617,358,73
242.659,358,73
242.701,358,73
242.742,354,73
242.784,355,73
242.826,355,73
242.868,355,73
242.909,355,73
242.951,355,73
242.993,355,73
243.034,356,73
243.076,355,73
243.118,356,73
243.160,355,73
243.201,356,73
243.243,354,73
243.285,355,74
243.326,355,74
243.368,354,74
243.410,355,74
243.452,355,74
243.493,355,74
243.535,355,74
243.577,355,74
243.618,355,74
243.660,355,74
243.702,355,74
243.743,358,74
243.785,358,74
243.827,358,74
243.869,358,74
243.910,358,74
243.952,358,74
243.994,355,72
244.035,355,72
244.077,355,72
244.119,354,72
244.161,354,72
244.202,354,72
244.244,356,74
244.286,356,73
244.327,356,73
244.369,356,73
244.411,355,73
244.453,355,73
244.494,355,73
244.536,355,74
244.578,355,74
244.619,355,74
244.661,355,74
244.703,355,74
244.745,356,74
244.786,356,74
244.828,356,74
244.870,356,74
244.911,356,74
244.953,357,74
244.995,357,74
245.036,357,74
245.078,357,74
245.120,358,74
245.162,358,74
245.203,357,73
245.245,358,73
245.287,359,73
245.328,359,73
245.370,359,73
245.412,359,73
245.454,359,73
245.495,359,73
245.537,359,73
245.579,358,73
245.620,358,73
245.662,358,73
245.704,358,73
245.746,355,73
245.787,355,73
245.829,355,73
245.871,355,73
245.912,355,73
245.954,355,73
245.996,355,73
246.037,356,73
246.079,354,72
246.121,354,72
246.163,356,73
246.204,356,73
246.246,357,73
246.288,357,73
246.329,358,74
246.371,357,74
246.413,358,74
246.455,359,74
246.496,358,74
246.538,358,74
246.580,358,74
246.621,358,73
246.663,358,73
246.705,359,73
246.746,357,74
246.788,356,74
246.830,356,74
246.872,356,74
246.913,356,74
246.955,356,74
246.997,356,74
247.038,356,74
247.080,355,74
247.122,356,74
247.164,356,74
247.205,356,74
247.247,353,74
247.289,354,74
247.330,353,74
247.372,353,74
247.414,354,74
247.456,353,74
247.497,353,74
247.539,353,74
247.581,354,74
247.622,353,74
247.664,354,74
247.706,354,74
247.747,352,74
247.789,352,74
247.831,352,74
247.873,352,74
247.914,352,74
247.956,352,74
247.998,352,74
248.039,352,74
248.081,352,74
248.123,352,74
248.165,352,74
248.206,353,74
248.248,358,71
248.290,358,71
248.331,358,71
248.373,358,71
248.415,358,71
248.457,359,71
248.498,358,71
248.540,358,71
248.582,357,72
248.623,358,71
248.665,357,72
248.707,357,72
248.748,354,73
248.790,354,73
248.832,354,73
248.874,354,73
248.915,353,73
248.957,355,73
248.999,356,73
249.040,356,73
249.082,355,73
249.124,356,74
249.166,356,74
249.207,356,74
249.249,354,74
249.291,354,74
249.332,354,74
249.374,354,74
249.416,354,74
249.458,354,74
249.499,354,74
249.541,354,74
249.583,354,74
249.624,354,74
249.666,354,74
249.708,354,74
249.749,355,72
249.791,354,72
249.833,354,72
249.875,354,72
249.916,355,74
249.958,355,74
250.000,355,74
250.041,355,74
250.083,355,74
250.125,356,73
250.167,356,74
250.208,357,73
250.250,354,74
250.292,354,74
250.333,354,74
250.375,354,74
250.417,354,74
250.459,354,74
250.500,355,74
250.542,354,74
250.584,355,74
250.625,354,74
250.667,354,74
250.709,354,74
250.751,353,75
250.792,354,74
250.834,354,74
250.876,354,74
250.917,354,75
250.959,354,74
251.001,354,74
251.042,354,74
251.084,353,75
251.126,354,75
251.168,354,75
251.209,354,75
251.251,355,74
251.293,355,74
251.334,355,74
251.376,355,74
251.418,355,74
251.460,355,74
251.501,354,74
251.543,354,74
251.585,354,74
251.626,354,74
251.668,354,74
251.710,355,74
251.752,356,74
251.793,355,74
251.835,355,74
251.877,355,74
251.918,355,74
251.960,355,74
252.002,355,74
252.043,355,74
252.085,355,74
252.127,356,74
252.169,355,74
252.210,356,74
252.252,354,75
252.294,354,75
252.335,354,75
252.377,354,75
252.419,354,75
252.461,354,75
252.502,354,75
252.544,354,75
252.586,354,75
252.627,354,75
252.669,354,75
252.711,354,75
252.752,356,72
252.794,355,72
252.836,356,71
252.878,356,72
252.919,355,72
252.961,356,71
253.003,356,71
253.044,356,72
253.086,355,72
253.128,357,73
253.170,355,72
253.211,355,72
253.253,354,74
253.295,354,74
253.336,354,74
253.378,354,74
253.420,354,74
253.462,354,74
253.503,354,74
253.545,354,74
253.587,354,74
253.628,354,74
253.670,353,72
253.712,353,72
253.753,355,74
253.795,354,74
253.837,355,74
253.879,353,73
253.920,354,73
253.962,354,73
254.004,354,74
254.045,354,74
254.087,354,74
254.129,354,74
254.171,354,74
254.212,354,74
254.254,353,75
254.296,352,75
254.337,352,75
254.379,352,75
254.421,352,75
254.463,352,75
254.504,352,75
254.546,352,75
254.588,352,75
254.629,352,75
254.671,352,75
254.713,352,75
254.754,356,72
254.796,356,72
254.838,356,72
254.880,356,72
254.921,355,72
254.963,356,72
255.005,356,72
255.046,356,72
255.088,356,72
255.130,357,71
255.172,356,71
255.213,357,71
255.255,351,72
255.297,351,73
255.338,351,73
255.380,351,72
255.422,351,72
255.464,351,72
255.505,351,72
255.547,351,72
255.589,351,72
255.630,352,72
255.672,352,72
255.714,351,72
255.755,354,74
255.797,355,74
255.839,355,74
255.881,355,74
255.922,355,74
255.964,355,74
256.006,355,74
256.047,355,74
256.089,355,74
256.131,356,74
256.173,355,74
256.214,356,74
256.256,353,74
256.298,354,74
256.339,353,74
256.381,353,74
256.423,353,74
256.465,354,73
256.506,353,74
256.548,353,74
256.590,353,74
256.631,353,74
256.673,353,73
256.715,353,74
256.756,353,74
256.798,353,74
256.840,353,74
256.882,353,74
256.923,353,74
256.965,354,74
257.007,354,74
257.048,353,74
257.090,354,74
257.132,353,72
257.174,354,74
257.215,353,72
257.257,354,73
257.299,354,72
257.340,354,72
257.382,354,72
257.424,354,72
257.466,354,72
257.507,355,74
257.549,355,74
257.591,355,74
257.632,355,74
257.674,355,74
257.716,355,74
257.758,356,73
257.799,356,73
257.841,356,73
257.883,356,73
257.924,356,73
257.966,356,73
258.008,356,73
258.049,357,73
258.091,356,73
258.133,357,73
258.175,356,73
258.216,356,73
258.258,356,74
258.300,356,74
258.341,357,73
258.383,357,73
258.425,354,74
258.467,354,74
258.508,354,74
258.550,354,74
258.592,354,74
258.633,354,74
258.675,355,74
258.717,355,74
258.758,354,74
258.800,355,74
258.842,355,74
258.884,355,74
258.925,354,74
258.967,355,74
259.009,354,74
259.050,355,74
259.092,354,74
259.134,354,74
259.176,354,74
259.217,355,74
259.259,355,72
259.301,355,71
259.342,355,72
259.384,355,71
259.426,355,72
259.468,355,71
259.509,355,72
259.551,355,72
259.593,355,72
259.634,355,71
259.676,355,72
259.718,356,71
259.760,355,72
259.801,355,72
259.843,356,72
259.885,356,72
259.926,355,72
259.968,355,72
260.010,355,72
260.051,355,72
260.093,355,72
260.135,355,72
260.177,355,72
260.218,357,72
260.260,356,72
260.302,357,72
260.343,356,72
260.385,358,73
260.427,358,73
260.469,358,73
260.510,358,73
260.552,358,73
260.594,357,73
260.635,357,73
260.677,357,73
260.719,357,73
260.761,357,73
260.802,357,73
260.844,357,73
260.886,357,73
260.927,357,74
260.969,357,73
261.011,357,74
261.052,357,73
261.094,357,73
261.136,357,73
261.178,357,73
261.219,357,73
261.261,357,74
261.303,357,74
261.344,358,74
261.386,357,74
261.428,357,74
261.470,359,73
261.511,358,74
261.553,358,73
261.595,358,74
261.636,359,73
261.678,359,73
261.720,358,73
261.761,354,73
261.803,354,73
261.845,354,73
261.887,354,73
261.928,354,73
261.970,354,73
262.012,354,73
262.053,354,73
262.095,354,73
262.137,354,73
262.179,354,73
262.220,354,73
262.262,357,73
262.304,357,73
262.345,358,73
262.387,357,73
262.429,357,73
262.471,357,73
262.512,357,73
262.554,357,73
262.596,356,73
262.637,356,73
262.679,356,73
262.721,356,73
262.763,357,74
262.804,357,74
262.846,357,74
262.888,357,74
262.929,356,74
262.971,356,74
263.013,357,74
263.054,356,74
263.096,356,74
263.138,357,74
263.180,356,74
263.221,357,74
263.263,358,74
263.305,358,73
263.346,358,73
263.388,358,73
263.430,358,73
263.472,357,73
263.513,357,73
263.555,356,73
263.597,357,73
263.638,357,73
263.680,357,73
263.722,357,73
263.763,354,74
263.805,354,74
263.847,354,74
263.889,354,74
263.930,354,74
263.972,355,73
264.014,355,73
264.055,355,73
264.097,355,73
264.139,356,73
264.181,355,73
264.222,356,73
264.264,355,74
264.306,356,74
264.347,356,74
264.389,356,74
264.431,355,74
264.473,355,74
264.514,355,74
264.556,355,74
264.598,355,74
264.639,355,74
264.681,356,74
264.723,356,74
264.765,357,74
264.806,357,74
264.848,357,74
264.890,357,74
264.931,357,74
264.973,357,74
265.015,357,74
265.056,357,74
265.098,357,74
265.140,357,73
265.182,358,73
265.223,357,73
265.265,352,74
265.307,352,74
265.348,353,74
265.390,353,74
265.432,352,74
265.474,352,74
265.515,352,74
265.557,352,74
265.599,352,74
265.640,353,74
265.682,353,74
265.724,353,74
265.766,354,74
265.807,354,74
265.849,354,74
265.891,354,74
265.932,354,74
265.974,354,74
266.016,354,74
266.057,354,74
266.099,354,75
266.141,354,74
266.183,355,74
266.224,355,74
266.266,353,75
266.308,353,75
266.349,353,75
266.391,353,75
266.433,353,75
266.475,354,75
266.516,353,75
266.558,354,75
266.600,353,75
266.641,354,75
266.683,354,75
266.725,353,74
266.767,351,73
266.808,352,73
266.850,352,73
266.892,351,73
266.933,353,75
266.975,352,73
267.017,352,73
267.058,352,73
267.100,353,75
267.142,354,75
267.184,354,75
267.225,354,75
267.267,354,75
267.309,354,74
267.350,354,74
267.392,354,74
267.434,354,74
267.476,354,74
267.517,354,74
267.559,353,74
267.601,353,74
267.642,354,74
267.684,354,74
267.726,354,74
267.768,361,73
267.809,359,73
267.851,359,73
267.893,359,73
267.934,360,73
267.976,360,73
268.018,360,73
268.059,360,73
268.101,360,73
268.143,361,73
268.185,360,73
268.226,361,73
268.268,358,73
268.310,358,73
268.351,358,73
268.393,358,73
268.435,358,73
268.477,358,73
268.518,358,73
268.560,358,73
268.602,358,73
268.643,358,73
268.685,359,73
268.727,359,73
268.768,353,74
268.810,354,74
268.852,354,74
268.894,354,74
268.935,354,74
268.977,354,74
269.019,354,74
269.060,354,74
269.102,353,74
269.144,353,74
269.186,353,74
269.227,353,74
269.269,357,73
269.311,357,73
269.352,357,73
269.394,357,73
269.436,357,74
269.478,357,73
269.519,357,73
269.561,357,73
269.603,357,73
269.644,358,73
269.686,358,73
269.728,358,73
269.770,355,74
269.811,355,74
269.853,355,74
269.895,355,74
269.936,355,74
269.978,355,74
270.020,355,74
270.061,355,74
270.103,355,74
270.145,355,74
270.187,355,74
270.228,355,74
270.270,352,74
270.312,352,74
270.353,352,74
270.395,352,74
270.437,353,74
270.479,353,74
270.520,353,74
270.562,353,74
270.604,353,74
270.645,353,74
270.687,353,74
270.729,353,74
270.770,355,74
270.812,355,74
270.854,355,74
270.896,353,72
270.937,353,72
270.979,353,72
271.021,353,72
271.062,353,72
271.104,353,73
271.146,354,74
271.188,353,72
271.229,354,72
271.271,356,74
271.313,356,74
271.354,356,74
271.396,356,74
271.438,356,74
271.480,356,73
271.521,357,73
271.563,357,73
271.605,356,73
271.646,356,73
271.688,357,73
271.730,357,73
271.772,356,74
271.813,356,74
271.855,357,74
271.897,356,74
271.938,356,74
271.980,357,74
272.022,356,74
272.063,356,74
272.105,356,74
272.147,357,73
272.189,357,73
272.230,357,73
272.272,353,74
272.314,353,74
272.355,353,74
272.397,353,74
272.439,353,74
272.481,353,74
272.522,353,74
272.564,353,74
272.606,353,74
272.647,353,74
272.689,353,74
272.731,353,74
272.773,358,73
272.814,358,73
272.856,358,73
272.898,358,73
272.939,358,73
272.981,358,73
273.023,358,73
273.064,358,73
273.106,358,73
273.148,358,73
273.190,358,73
273.231,358,73
273.273,358,74
273.315,358,74
273.356,358,74
273.398,358,74
273.440,358,74
273.482,358,73
273.523,358,73
273.565,358,73
273.607,358,73
273.648,358,73
273.690,359,73
273.732,359,73
273.773,353,74
273.815,354,74
273.857,353,74
273.899,354,74
273.940,353,74
273.982,354,74
274.024,354,74
274.065,352,72
274.107,352,72
274.149,355,74
274.191,355,74
274.232,355,74
274.274,354,74
274.316,354,74
274.357,354,74
274.399,354,74
274.441,353,74
274.483,354,74
274.524,354,74
274.566,354,74
274.608,354,74
274.649,354,74
274.691,354,74
274.733,354,74
274.775,358,73
274.816,358,73
274.858,358,73
274.900,358,73
274.941,357,73
274.983,358,73
275.025,359,73
275.066,359,73
275.108,359,73
275.150,358,72
275.192,358,72
275.233,359,72
275.275,354,74
275.317,354,74
275.358,354,74
275.400,354,74
275.442,354,74
275.484,354,74
275.525,354,74
275.567,354,74
275.609,354,74
275.650,355,74
275.692,356,74
275.734,356,74
275.775,356,74
275.817,356,74
275.859,356,74
275.901,356,74
275.942,356,74
275.984,355,74
276.026,355,74
276.067,355,74
276.109,355,74
276.151,355,74
276.193,355,74
276.234,355,74
276.276,358,73
276.318,358,73
276.359,358,73
276.401,358,73
276.443,358,73
276.485,358,73
276.526,355,73
276.568,355,73
276.610,355,73
276.651,355,73
276.693,355,73
276.735,356,73
276.777,354,74
276.818,354,74
276.860,354,74
276.902,354,74
276.943,354,74
276.985,354,74
277.027,354,74
277.068,354,74
277.110,354,74
277.152,355,74
277.194,355,73
277.235,355,73
277.277,355,74
277.319,355,74
277.360,355,74
277.402,356,74
277.444,356,74
277.486,356,74
277.527,356,74
277.569,355,74
277.611,355,74
277.652,355,74
277.694,355,74
277.736,355,74
277.778,353,74
277.819,352,74
277.861,352,74
277.903,352,74
277.944,352,75
277.986,352,74
278.028,352,74
278.069,352,74
278.111,353,74
278.153,353,74
278.195,353,74
278.236,354,74
278.278,361,74
278.320,361,73
278.361,361,73
278.403,361,73
278.445,361,74
278.487,361,73
278.528,361,73
278.570,360,73
278.612,360,73
278.653,361,73
278.695,362,73
278.737,362,73
278.779,354,74
278.820,354,74
278.862,354,74
278.904,354,74
278.945,355,74
278.987,355,73
279.029,355,74
279.070,355,74
279.112,354,74
279.154,354,73
279.196,354,73
279.237,355,73
279.279,353,73
279.321,353,73
279.362,353,73
279.404,353,73
279.446,353,73
279.488,353,73
279.529,353,73
279.571,354,74
279.613,354,74
279.654,354,74
279.696,354,74
279.738,355,74
279.780,354,74
279.821,354,74
279.863,354,74
279.905,354,74
279.946,354,74
279.988,354,74
280.030,354,74
280.071,354,74
280.113,354,74
280.155,354,74
280.197,354,74
280.238,354,73
280.280,354,74
280.322,354,74
280.363,354,74
280.405,354,74
280.447,354,74
280.489,354,74
280.530,354,74
280.572,354,74
280.614,354,74
280.655,354,74
280.697,354,74
280.739,354,74
280.780,358,73
280.822,358,73
280.864,358,73
280.906,358,73
280.947,358,73
280.989,358,73
281.031,358,73
281.072,358,73
281.114,358,73
281.156,359,73
281.198,359,73
281.239,359,73
281.281,356,73
281.323,356,73
281.364,356,73
281.406,356,73
281.448,356,73
281.490,356,73
281.531,356,73
281.573,356,73
281.615,356,73
281.656,356,73
281.698,356,73
281.740,356,72
281.782,357,72
281.823,357,72
281.865,357,72
281.907,357,72
281.948,357,73
281.990,357,73
282.032,356,73
282.073,356,73
282.115,356,73
282.157,357,73
282.199,357,73
282.240,356,73
282.282,352,75
282.324,353,75
282.365,353,75
282.407,353,74
282.449,353,74
282.491,353,74
282.532,353,74
282.574,353,74
282.616,353,74
282.657,353,74
282.699,353,74
282.741,353,75
282.782,357,74
282.824,356,74
282.866,356,74
282.908,355,74
282.949,355,74
282.991,355,74
283.033,355,74
283.074,355,74
283.116,355,74
283.158,355,74
283.200,355,74
283.241,355,74
283.283,354,74
283.325,353,74
283.366,353,74
283.408,352,72
283.450,352,72
283.492,352,72
283.533,352,72
283.575,352,72
283.617,353,74
283.658,354,74
283.700,354,74
283.742,354,74
283.784,355,74
283.825,355,74
283.867,355,74
283.909,355,74
283.950,355,74
283.992,355,74
284.034,355,74
284.075,355,74
284.117,355,74
284.159,355,74
284.201,355,74
284.242,354,74
284.284,353,74
284.326,353,74
284.367,353,74
284.409,353,74
284.451,352,74
284.493,353,74
284.534,353,74
284.576,353,74
284.618,353,74
284.659,353,74
284.701,353,74
284.743,353,74
284.785,354,74
284.826,354,74
284.868,354,74
284.910,354,74
284.951,354,74
284.993,354,74
285.035,354,74
285.076,354,74
285.118,354,74
285.160,354,74
285.202,354,74
285.243,356,74
285.285,356,73
285.327,356,73
285.368,356,73
285.410,356,73
285.452,357,74
285.494,357,74
285.535,357,74
285.577,357,74
285.619,357,74
285.660,358,74
285.702,357,74
285.744,357,74
285.785,353,74
285.827,354,74
285.869,354,74
285.911,354,74
285.952,354,74
285.994,354,74
286.036,354,74
286.077,354,74
286.119,354,74
286.161,354,74
286.203,353,74
286.244,353,74
286.286,352,74
286.328,353,74
286.369,352,74
286.411,352,74
286.453,353,74
286.495,353,74
286.536,354,74
286.578,354,74
286.620,354,74
286.661,354,74
286.703,354,74
286.745,354,74
286.787,355,73
286.828,356,73
286.870,356,73
286.912,356,73
286.953,356,73
286.995,356,73
287.037,356,73
287.078,356,73
287.120,355,73
287.162,357,73
287.204,357,73
287.245,356,73
287.287,354,74
287.329,354,73
287.370,354,74
287.412,354,74
287.454,355,74
287.496,353,72
287.537,353,72
287.579,353,72
287.621,353,72
287.662,354,72
287.704,353,72
287.746,354,72
287.787,354,74
287.829,354,74
287.871,354,74
287.913,354,74
287.954,354,74
287.996,354,74
288.038,354,74
288.079,354,74
288.121,354,74
288.163,355,74
288.205,355,74
288.246,355,74
288.288,357,73
288.330,357,73
288.371,357,73
288.413,357,73
288.455,356,73
288.497,356,73
288.538,356,74
288.580,356,74
288.622,356,74
288.663,356,73
288.705,357,73
288.747,357,73
288.789,358,73
288.830,357,73
288.872,357,73
288.914,357,73
288.955,357,73
288.997,357,73
289.039,356,73
289.080,356,73
289.122,356,73
289.164,355,71
289.206,355,71
289.247,355,71
289.289,353,72
289.331,353,72
289.372,353,72
289.414,354,73
289.456,353,74
289.498,354,73
289.539,354,73
289.581,354,73
289.623,354,73
289.664,354,73
289.706,354,73
289.748,354,73
289.790,354,73
289.831,354,73
289.873,354,73
289.915,354,73
289.956,354,73
289.998,354,73
290.040,354,74
290.081,354,73
290.123,354,74
290.165,354,73
290.207,354,73
290.248,354,73
290.290,355,73
290.332,354,71
290.373,354,71
290.415,354,72
290.457,355,73
290.499,355,73
290.540,355,73
290.582,355,73
290.624,355,73
290.665,356,73
290.707,355,73
290.749,355,73
290.790,354,73
290.832,354,73
290.874,353,73
290.916,353,73
290.957,353,74
290.999,353,73
291.041,353,73
291.082,353,73
291.124,353,73
291.166,353,73
291.208,353,73
291.249,353,73
291.291,354,74
291.333,354,74
291.374,354,74
291.416,354,74
291.458,354,74
291.500,356,74
291.541,355,74
291.583,355,74
291.625,354,74
